9d864ab28a,	,Régis Hanol,	,Tue Jul 29 03:34:58 2014,	,FIX: show disposition buttons when flagging a topic,	,FIX-show-disposition-buttons-when-flagging-a-topic
a49a8e8c05,	,Régis Hanol,	,Tue Jul 29 03:36:12 2014,	,FIX: no primary action on disposition buttons,	,FIX-no-primary-action-on-disposition-buttons
97507bbd87,	,Dung Quang,	,Tue Jul 29 06:24:19 2014,	,Update categories.js.handlebars,	,Update-categories.js.handlebars
54ab3de1aa,	,Régis Hanol,	,Tue Jul 29 06:44:34 2014,	,Merge pull request #2602 from rhacker/patch-1,	,Merge-pull-request-2602-from-rhacker-patch-1
5bd1dbd953,	,Régis Hanol,	,Tue Jul 29 06:45:09 2014,	,Merge pull request #2600 from fantasticfears/patch-8,	,Merge-pull-request-2600-from-fantasticfears-patch-8
fc22127726,	,Neil Lalonde,	,Tue Jul 29 10:40:02 2014,	,FIX: only admin can edit faq, tos, and privacy policy,	,FIX-only-admin-can-edit-faq-tos-and-privacy-policy
5bee6887cf,	,Robin Ward,	,Tue Jul 29 12:00:04 2014,	,Sync `__oneElement__` with the upstream PR for markdown-js,	,Sync-__oneElement__-with-the-upstream-PR-for-markdown-js
04643898c9,	,Robin Ward,	,Tue Jul 29 13:27:01 2014,	,FIX: Typo in SiteSetting,	,FIX-Typo-in-SiteSetting
af36df057c,	,Robin Ward,	,Tue Jul 29 13:38:04 2014,	,FIX: Show correct login page when `login_required`,	,FIX-Show-correct-login-page-when-login_required
df9bd3d666,	,Robin Ward,	,Tue Jul 29 13:46:42 2014,	,FIX: Clicking logo when `login_required` threw an error,	,FIX-Clicking-logo-when-login_required-threw-an-error
16dfedef8f,	,Robin Ward,	,Tue Jul 29 14:24:16 2014,	,ES6: Remove dynamically generated static routes. They were causing lots of confusion and bugs.,	,ES6-Remove-dynamically-generated-static-routes.-They-were-causing-lots
eaafbccb53,	,Neil Lalonde,	,Tue Jul 29 14:30:23 2014,	,Seed the Admin Quick Start Guide topic last so it appears as the newest topic,	,Seed-the-Admin-Quick-Start-Guide-topic-last-so-it-appears-as-the-newest-topic
f571abfaaf,	,Arpit Jalan,	,Tue Jul 29 13:57:08 2014,	,FEATURE: allow staff to send multiple invites to same email,	,FEATURE-allow-staff-to-send-multiple-invites-to-same-email
86a4a1f220,	,Régis Hanol,	,Tue Jul 29 14:56:05 2014,	,export the Button class so that we can use it in plugins,	,export-the-Button-class-so-that-we-can-use-it-in-plugins
7cc4a157f6,	,Robin Ward,	,Tue Jul 29 14:58:39 2014,	,Merge pull request #2603 from techAPJ/patch-1,	,Merge-pull-request-2603-from-techAPJ-patch-1
55457810ba,	,Robin Ward,	,Tue Jul 29 15:38:44 2014,	,FIX: Was not filtering correctly on the user's stream,	,FIX-Was-not-filtering-correctly-on-the-user-s-stream
ac4a33a656,	,Robin Ward,	,Tue Jul 29 15:54:20 2014,	,FIX: Display proper error message when changing a trust level fails,	,FIX-Display-proper-error-message-when-changing-a-trust-level-fails
6844edc564,	,Robin Ward,	,Tue Jul 29 16:02:30 2014,	,FIX: User email was changing in the HTML  when you invited a user,	,FIX-User-email-was-changing-in-the-HTML-when-you-invited-a-user
2096861d79,	,Robin Ward,	,Tue Jul 29 16:10:04 2014,	,FIX: Response is no longer forbidden with JSON errors for changing trust level.,	,FIX-Response-is-no-longer-forbidden-with-JSON-errors-for-changing-trust
2f30ce79c8,	,Vikhyat Korrapati,	,Tue Jul 29 12:41:59 2014,	,Add Access-Control-Allow-Credentials to the CORS headers.,	,Add-Access-Control-Allow-Credentials-to-the-CORS-headers
b196de0821,	,Régis Hanol,	,Tue Jul 29 17:38:36 2014,	,TRIVIAL: use class instead of id for the 'topic-list',	,TRIVIAL-use-class-instead-of-id-for-the-topic-list
5a3466a6c3,	,Sam,	,Tue Jul 29 18:35:15 2014,	,FIX: keep correct ordering on admin badges,	,FIX-keep-correct-ordering-on-admin-badges
367d699247,	,Sam,	,Tue Jul 29 18:42:40 2014,	,FIX: enter on invite to PM was broken,	,FIX-enter-on-invite-to-PM-was-broken
ebf385aedc,	,Sam,	,Tue Jul 29 18:46:46 2014,	,FEATURE: allow title overridable,	,FEATURE-allow-title-overridable
5c72297695,	,Sam,	,Tue Jul 29 18:56:46 2014,	,FEATURE: clean up badges admin,	,FEATURE-clean-up-badges-admin
87dd681497,	,Sam,	,Tue Jul 29 20:55:49 2014,	,FEATURE: setting suppress reply when quoting,	,FEATURE-setting-suppress-reply-when-quoting
871f2113e4,	,Sam,	,Tue Jul 29 21:22:41 2014,	,BUGFIX: don't move selection when nothing is selected,	,BUGFIX-don-t-move-selection-when-nothing-is-selected
b143b64511,	,Sam,	,Tue Jul 29 21:55:38 2014,	,FIX: searchContext set too early,	,FIX-searchContext-set-too-early
e227b68f8d,	,Sam,	,Tue Jul 29 22:16:11 2014,	,FEATURE: make # more useful for keyboard users,	,FEATURE-make-more-useful-for-keyboard-users
f29a761445,	,Sam,	,Tue Jul 29 22:32:14 2014,	,FIX: not highlighting stuff a second time,	,FIX-not-highlighting-stuff-a-second-time
3d41ee5f9a,	,Kris Aubuchon,	,Tue Jul 29 23:48:41 2014,	,removing text-transforms (interferes with translation),	,removing-text-transforms-interferes-with-translation
958e3faf94,	,Sam,	,Wed Jul 30 00:05:19 2014,	,Merge pull request #2606 from awesomerobot/master,	,Merge-pull-request-2606-from-awesomerobot-master
58e05cb083,	,Sam,	,Wed Jul 30 00:07:27 2014,	,Merge pull request #2604 from vikhyat/fix-cors,	,Merge-pull-request-2604-from-vikhyat-fix-cors
e7e70d14da,	,Sam,	,Wed Jul 30 00:09:10 2014,	,Merge pull request #2591 from BenLubar/benlubar-edit-history-public,	,Merge-pull-request-2591-from-BenLubar-benlubar-edit-history-public
9147af1d62,	,Sam,	,Wed Jul 30 00:04:27 2014,	,FIX: eliminate race condition creating posts FIX: correct message bus posting,	,FIX-eliminate-race-condition-creating-posts
c5238026a9,	,Sam,	,Wed Jul 30 00:17:48 2014,	,fix logic,	,fix-logic
b17611f2db,	,Jens Maier,	,Tue Jul 29 16:53:41 2014,	,Fix: defaults should be defaults and not override parsed settings.,	,Fix-defaults-should-be-defaults-and-not-override-parsed-settings
7f68cb5bb0,	,Jens Maier,	,Tue Jul 29 16:55:38 2014,	,Allow multiple mysql connections,	,Allow-multiple-mysql-connections
e93de81d32,	,Jens Maier,	,Tue Jul 29 22:56:18 2014,	,Support more legacy SMF2 attachment naming schemes,	,Support-more-legacy-SMF2-attachment-naming-schemes
31a517616c,	,Jens Maier,	,Wed Jul 30 00:18:52 2014,	,Feature: import attachments with support for SMF2 inline attachments mod,	,Feature-import-attachments-with-support-for-SMF2-inline-attachments-mod
226a197335,	,Sam,	,Wed Jul 30 00:24:20 2014,	,fix logic take2,	,fix-logic-take2
662845f8be,	,Sam,	,Wed Jul 30 00:56:19 2014,	,FIX: don't display category for PMs,	,FIX-don-t-display-category-for-PMs
6dbd6f7428,	,Sam,	,Wed Jul 30 01:25:49 2014,	,FIX: redirect to preserve json,	,FIX-redirect-to-preserve-json
84836944e8,	,Sam,	,Wed Jul 30 03:09:55 2014,	,FIX: crash on invalid uri component,	,FIX-crash-on-invalid-uri-component
78e33f1931,	,Régis Hanol,	,Wed Jul 30 05:16:49 2014,	,FIX: link to the flagged post instead of its topic,	,FIX-link-to-the-flagged-post-instead-of-its-topic
5f620c5b98,	,Régis Hanol,	,Wed Jul 30 11:20:25 2014,	,FIX: add port information when backuping/restoring,	,FIX-add-port-information-when-backuping-restoring
0b648f4b18,	,Régis Hanol,	,Wed Jul 30 11:39:53 2014,	,FIX: make sure the quote-reply button is never squished on mobile,	,FIX-make-sure-the-quote-reply-button-is-never-squished-on-mobile
a6848bd9e9,	,Robin Ward,	,Wed Jul 30 11:59:05 2014,	,FIX: Latest should link to `/latest` since the homepage can be customized,	,FIX-Latest-should-link-to-latest-since-the-homepage-can-be
aeb0ea1f25,	,Robin Ward,	,Wed Jul 30 12:08:07 2014,	,FIX: Broken test,	,FIX-Broken-test
f9ef715357,	,riking,	,Wed Jul 30 12:58:41 2014,	,Improve email-in category settings UI,	,Improve-email-in-category-settings-UI
4e80a4d091,	,Ben Lubar,	,Wed Jul 30 13:03:22 2014,	,FIX: save edit_history_public,	,FIX-save-edit_history_public
becc2dca35,	,Robin Ward,	,Wed Jul 30 13:12:03 2014,	,Merge pull request #2608 from riking/email-category-ui,	,Merge-pull-request-2608-from-riking-email-category-ui
87ca49e26e,	,Robin Ward,	,Wed Jul 30 13:20:32 2014,	,Merge pull request #2609 from BenLubar/benlubar-edit-history-public-2,	,Merge-pull-request-2609-from-BenLubar-benlubar-edit-history-public-2
220f9e21e3,	,Régis Hanol,	,Wed Jul 30 17:35:42 2014,	,FIX: 'undo flag' marks the flag as disagreed,	,FIX-undo-flag-marks-the-flag-as-disagreed
9926382185,	,Sam,	,Wed Jul 30 19:09:03 2014,	,FIX: can't create badges,	,FIX-can-t-create-badges
d29157dab9,	,Robin Ward,	,Wed Jul 30 13:27:14 2014,	,TESTS: Refactored integration tests,	,TESTS-Refactored-integration-tests
b6684e7168,	,Robin Ward,	,Wed Jul 30 17:53:14 2014,	,Upgrade to ember-qunit,	,Upgrade-to-ember-qunit
6f36d5996d,	,Robin Ward,	,Wed Jul 30 18:56:01 2014,	,Lots of work on tests,	,Lots-of-work-on-tests
9950c5bcd6,	,Sam,	,Wed Jul 30 20:49:38 2014,	,Merge pull request #2607 from Elberet/smf2-import,	,Merge-pull-request-2607-from-Elberet-smf2-import
e9a1af0113,	,Sam,	,Wed Jul 30 21:38:03 2014,	,FIX: Do not suppress reply-to when other posts quoted,	,FIX-Do-not-suppress-reply-to-when-other-posts-quoted
e907cca62e,	,Sam,	,Wed Jul 30 23:14:40 2014,	,annotate,	,annotate
138d013e56,	,Sam,	,Wed Jul 30 23:15:16 2014,	,FIX: Suspended users should not be allowed to post,	,FIX-Suspended-users-should-not-be-allowed-to-post
dcc9923e4b,	,Sam,	,Thu Jul 31 04:46:02 2014,	,FIX: failed messages posted via email silently ignored,	,FIX-failed-messages-posted-via-email-silently-ignored
5a8919e87a,	,Sam,	,Thu Jul 31 04:59:18 2014,	,FIX: we don't need buttons that do nothing,	,FIX-we-don-t-need-buttons-that-do-nothing
3b46b5ecbf,	,Neil Lalonde,	,Thu Jul 31 10:43:13 2014,	,FIX: TL3 requirements now only counts agreed flags,	,FIX-TL3-requirements-now-only-counts-agreed-flags
b8bfbcb3cb,	,Robin Ward,	,Thu Jul 31 12:05:47 2014,	,ES6: Tests,	,ES6-Tests
c3e1dd4707,	,Robin Ward,	,Thu Jul 31 12:15:05 2014,	,TESTS: Remove non-idiomatic tests. Too much pain to maintain or convert.,	,TESTS-Remove-non-idiomatic-tests.-Too-much-pain-to-maintain-or-convert
c5b5db48cf,	,Robin Ward,	,Thu Jul 31 13:24:07 2014,	,TESTS: Reset the preload store for testing,	,TESTS-Reset-the-preload-store-for-testing
bf16ff275a,	,Robin Ward,	,Thu Jul 31 14:17:18 2014,	,TESTS: Sign in tests,	,TESTS-Sign-in-tests
fe6235b40e,	,Neil Lalonde,	,Thu Jul 31 14:49:01 2014,	,FIX: google oauth2 for sites using https. Need to specify the redirect_uri during setup in this case.,	,FIX-google-oauth2-for-sites-using-https.-Need-to-specify-the-redirect_uri-during-setup-in-this-case
d3cc85c784,	,Robin Ward,	,Thu Jul 31 14:51:10 2014,	,TESTS: Use Pretender in test mode for more flexible server responses,	,TESTS-Use-Pretender-in-test-mode-for-more-flexible-server-responses
030c748adb,	,Neil Lalonde,	,Thu Jul 31 16:55:54 2014,	,Revert "FIX: google oauth2 for sites using https. Need to specify the redirect_uri during setup in this case.",	,Revert-FIX-google-oauth2-for-sites-using-https.-Need-to-specify-the-redirect_uri-during-setup-in-this-case
c30ab6d428,	,Robin Ward,	,Thu Jul 31 17:06:00 2014,	,Return a CSRF in case it's requested,	,Return-a-CSRF-in-case-it-s-requested
e63cdc50bb,	,Robin Ward,	,Thu Jul 31 17:26:44 2014,	,TESTS: Add `JSON.stringify` step to `prepareBody` where it should be.,	,TESTS-Add-JSON.stringify-step-to-prepareBody-where-it-should-be
adea5b36a0,	,Robin Ward,	,Thu Jul 31 17:59:52 2014,	,TESTS: Integration tests for `login_required`,	,TESTS-Integration-tests-for-login_required
7856c7538f,	,Jeff Atwood,	,Thu Jul 31 18:00:45 2014,	,correct SPF/TXT record docs,	,correct-SPF-TXT-record-docs
875ee29478,	,Jeff Atwood,	,Thu Jul 31 18:14:22 2014,	,fix copy on necromancy warning,	,fix-copy-on-necromancy-warning
77332e8b57,	,Robin Ward,	,Thu Jul 31 18:07:04 2014,	,TESTS: Add integration test for /top,	,TESTS-Add-integration-test-for-top
d7ad3bb2b6,	,Robin Ward,	,Thu Jul 31 18:44:32 2014,	,TESTS: Integration tests for badge pages,	,TESTS-Integration-tests-for-badge-pages
49bf6f3075,	,Sam,	,Thu Jul 31 19:04:15 2014,	,Merge pull request #2612 from lazywei/installation_refine,	,Merge-pull-request-2612-from-lazywei-installation_refine
71aa41ccac,	,Jeff Atwood,	,Thu Jul 31 19:17:31 2014,	,copyedits on new flagging behaviors,	,copyedits-on-new-flagging-behaviors
81c0fe2894,	,Sam,	,Thu Jul 31 22:48:11 2014,	,FIX: Don't trigger share badge (only run daily),	,FIX-Don-t-trigger-share-badge-only-run-daily
7d331760db,	,Sam,	,Thu Jul 31 22:52:37 2014,	,FIX: not clearing floats in firefox,	,FIX-not-clearing-floats-in-firefox
2c44ac4454,	,Jeff Atwood,	,Fri Aug 1 00:53:21 2014,	,slightly wider topic-progress bar,	,slightly-wider-topic-progress-bar
aa9d1594a0,	,Jeff Atwood,	,Fri Aug 1 01:41:11 2014,	,font colors incorrect on mobile user page bio,	,font-colors-incorrect-on-mobile-user-page-bio
beabdc0809,	,Jeff Atwood,	,Fri Aug 1 02:26:16 2014,	,that max-height was way small for mobile,	,that-max-height-was-way-small-for-mobile
3a68201d53,	,Jeff Atwood,	,Fri Aug 1 03:46:31 2014,	,Omit Needless Words, man,	,Omit-Needless-Words-man
05e2f5c4a9,	,Jeff Atwood,	,Fri Aug 1 04:41:06 2014,	,missed a few #topic-progress spots, go 145px,	,missed-a-few-topic-progress-spots-go-145px
332e3ca8b6,	,Jeff Atwood,	,Fri Aug 1 05:15:05 2014,	,#topic-progress-expanded needed +width too,	,topic-progress-expanded-needed-width-too
aec9d5962e,	,Jeff Atwood,	,Fri Aug 1 06:04:42 2014,	,minor topnav tooltip edits,	,minor-topnav-tooltip-edits
2820bd34da,	,Arpit Jalan,	,Fri Aug 1 10:32:56 2014,	,Update Translations,	,Update-Translations
cbe8a7011b,	,Neil Lalonde,	,Fri Aug 1 10:47:52 2014,	,Merge pull request #2613 from techAPJ/update-translations,	,Merge-pull-request-2613-from-techAPJ-update-translations
23b237fd14,	,Neil Lalonde,	,Fri Aug 1 10:59:41 2014,	,Version bump to v0.9.9.15,	,Version-bump-to-v0.9.9.15
d87edce6c3,	,riking,	,Fri Aug 1 12:56:15 2014,	,Pass rejection message along in rejection mail if present,	,Pass-rejection-message-along-in-rejection-mail-if-present
b414a3590a,	,Régis Hanol,	,Fri Aug 1 13:03:12 2014,	,FIX: flag count displayed at wrong position,	,FIX-flag-count-displayed-at-wrong-position
09d7a697bf,	,Robin Ward,	,Fri Aug 1 13:09:16 2014,	,OPTIMIZATION: Add index to `post_timings` and adjust the query,	,OPTIMIZATION-Add-index-to-post_timings-and-adjust-the-query
46a88e0c70,	,Régis Hanol,	,Fri Aug 1 13:18:31 2014,	,FIX: helpful/flagged posts styling on mobile,	,FIX-helpful-flagged-posts-styling-on-mobile
d7df4e5979,	,riking,	,Fri Aug 1 14:03:03 2014,	,Start making better-written tests for the email job,	,Start-making-better-written-tests-for-the-email-job
c0b2b9b341,	,riking,	,Fri Aug 1 14:03:55 2014,	,Refactor out handle_failure method in PollMailbox,	,Refactor-out-handle_failure-method-in-PollMailbox
0faea8ee0b,	,riking,	,Fri Aug 1 14:38:44 2014,	,Attempt at checking throws....,	,Attempt-at-checking-throws
443caaa8f7,	,Neil Lalonde,	,Fri Aug 1 14:53:35 2014,	,FIX: don't let admins skip post validations, unless it's faq, tos, or privacy,	,FIX-don-t-let-admins-skip-post-validations-unless-it-s-faq-tos-or-privacy
212d580745,	,Neil Lalonde,	,Fri Aug 1 15:11:55 2014,	,FIX: styling of bouncing validation errors in composer was broken,	,FIX-styling-of-bouncing-validation-errors-in-composer-was-broken
63cdde3d96,	,riking,	,Fri Aug 1 15:40:28 2014,	,Add more tests, undo some changes to fixture files,	,Add-more-tests-undo-some-changes-to-fixture-files
de27c6b4b9,	,riking,	,Fri Aug 1 15:47:08 2014,	,Revert bad diff,	,Revert-bad-diff
4a75065b62,	,riking,	,Fri Aug 1 16:23:53 2014,	,FIX: Topic progress bar was not updating after expanding gaps,	,FIX-Topic-progress-bar-was-not-updating-after-expanding-gaps
0a2036a99a,	,Robin Ward,	,Fri Aug 1 16:24:48 2014,	,OPTIMIZATION: Don't run 12 queries every 15 mins for the Top section. Instead, run the daily queries once every hour, and the reset of the queries once a day.,	,OPTIMIZATION-Don-t-run-12-queries-every-15-mins-for-the-Top-section
27273ac848,	,Robin Ward,	,Fri Aug 1 16:28:45 2014,	,Merge pull request #2615 from riking/stream-len-prop,	,Merge-pull-request-2615-from-riking-stream-len-prop
6eb478f5fa,	,Robin Ward,	,Fri Aug 1 16:33:00 2014,	,Merge pull request #2614 from riking/email-tests,	,Merge-pull-request-2614-from-riking-email-tests
3c66e48573,	,Robin Ward,	,Fri Aug 1 17:26:43 2014,	,TESTS: Remove `URL_FIXTURES` constant for pretender,	,TESTS-Remove-URL_FIXTURES-constant-for-pretender
436ea982ae,	,Robin Ward,	,Fri Aug 1 17:29:20 2014,	,TYPO: Missing comma,	,TYPO-Missing-comma
b368667703,	,Neil Lalonde,	,Fri Aug 1 17:28:00 2014,	,FIX: don't validate topic title if it isn't changing. topic stats were failing to update, causing necro topic warnings and other problems.,	,FIX-don-t-validate-topic-title-if-it-isn-t-changing.-topic-stats-were-failing-to-update-causing-necro-topic-warnings-and-other-problems
d13d42f3f6,	,Régis Hanol,	,Fri Aug 1 18:34:58 2014,	,FIX: automatic redirection to /top was a bit janky,	,FIX-automatic-redirection-to-top-was-a-bit-janky
04682335d4,	,Jeff Atwood,	,Sat Aug 2 03:10:40 2014,	,adjust img width to auto ONLY ON REPLY EXPANSIONS,	,adjust-img-width-to-auto-ONLY-ON-REPLY-EXPANSIONS
abe657dfce,	,Gerhard Schlager,	,Sun Aug 3 05:40:31 2014,	,guard against permission denied errors reading from /proc/<pid>/smaps is not available inside of Docker container,	,guard-against-permission-denied-errors
b36273e4ac,	,Régis Hanol,	,Sun Aug 3 17:01:51 2014,	,TRIVIAL: forgot to remove the href,	,TRIVIAL-forgot-to-remove-the-href
b2826e9189,	,Marty Kube,	,Sun Aug 3 20:44:02 2014,	,phpbb category names can be longer than 50 chars and are rejected during import,	,phpbb-category-names-can-be-longer-than-50-chars-and-are-rejected-during-import
0920c4bea6,	,Sam,	,Sun Aug 3 21:06:06 2014,	,PERF: reduce storage requirements for incoming links,	,PERF-reduce-storage-requirements-for-incoming-links
44a6fb0f0a,	,Sam,	,Sun Aug 3 21:06:33 2014,	,Annotate changes,	,Annotate-changes
22768a4b68,	,Sam,	,Sun Aug 3 22:35:55 2014,	,PERF: refactor incoming links table,	,PERF-refactor-incoming-links-table
03c8f09be8,	,Sam,	,Mon Aug 4 02:43:57 2014,	,PERF: finalize porting to new incoming links structure,	,PERF-finalize-porting-to-new-incoming-links-structure
0ccb8e17cb,	,Sam,	,Mon Aug 4 02:55:16 2014,	,remove invalid join,	,remove-invalid-join
cb0ecd9ff1,	,Sam,	,Mon Aug 4 05:07:55 2014,	,PERF: store topic views in a topic view table,	,PERF-store-topic-views-in-a-topic-view-table
2e134742d4,	,Régis Hanol,	,Mon Aug 4 11:29:01 2014,	,FIX: only show 'defer flags' when there are active flags on the post,	,FIX-only-show-defer-flags-when-there-are-active-flags-on-the-post
925a15c9aa,	,Régis Hanol,	,Mon Aug 4 11:55:09 2014,	,FIX: proper exit status code for backup/restore scripts,	,FIX-proper-exit-status-code-for-backup-restore-scripts
17debbdcda,	,Régis Hanol,	,Mon Aug 4 13:39:36 2014,	,FIX: make sure no more than one 'status' reply is put in a PM (for multiple flags on the same post),	,FIX-make-sure-no-more-than-one-status-reply-is-put-in-a-PM-for-multiple-flags-on-the-same-post
ec30086dea,	,Régis Hanol,	,Mon Aug 4 16:48:04 2014,	,FEATURE: agree all the flags,	,FEATURE-agree-all-the-flags
458c0c67a3,	,Régis Hanol,	,Mon Aug 4 16:51:33 2014,	,FIX: post_actions from deleted users should not show up in the old flags section,	,FIX-post_actions-from-deleted-users-should-not-show-up-in-the-old-flags-section
a4e140b515,	,Régis Hanol,	,Mon Aug 4 16:59:03 2014,	,FIX: logic for 'can_defer_flags',	,FIX-logic-for-can_defer_flags
e8cb8cb534,	,jcowhigjr,	,Mon Aug 4 17:10:00 2014,	,Update DEVELOPMENT-OSX-NATIVE.md,	,Update-DEVELOPMENT-OSX-NATIVE.md
6fb683ff9a,	,Jeff Atwood,	,Mon Aug 4 18:41:46 2014,	,tone down new/unread on /categories,	,tone-down-new-unread-on-categories
0d154ecf7b,	,Jeff Atwood,	,Mon Aug 4 19:50:43 2014,	,add warnings to min/max username length,	,add-warnings-to-min-max-username-length
ef5b18779e,	,Sam,	,Mon Aug 4 20:44:01 2014,	,FEATURE: merge new and old unread counts on categories page UI: restyle UI to match counts,	,FEATURE-merge-new-and-old-unread-counts-on-categories-page
1958b0205e,	,Sam,	,Mon Aug 4 21:33:15 2014,	,FIX: sloppy topic draft handling,	,FIX-sloppy-topic-draft-handling
4536f772c1,	,Sam,	,Mon Aug 4 23:27:34 2014,	,FIX: more reliable topic list counts,	,FIX-more-reliable-topic-list-counts
e145e34ebe,	,Sam,	,Mon Aug 4 23:40:44 2014,	,fix specs,	,fix-specs
1efc4e2098,	,Jeff Atwood,	,Tue Aug 5 00:17:31 2014,	,tone down new/unread on hamburger categories,	,tone-down-new-unread-on-hamburger-categories
a4842dd039,	,Jeff Atwood,	,Tue Aug 5 00:30:40 2014,	,12px is too small on categories page,	,12px-is-too-small-on-categories-page
6eaaf6714c,	,Sam,	,Tue Aug 5 00:37:28 2014,	,FIX: logic for can_see_topic?,	,FIX-logic-for-can_see_topic
40bcead099,	,Jeff Atwood,	,Tue Aug 5 01:01:01 2014,	,add a better style for anon cat hamburger,	,add-a-better-style-for-anon-cat-hamburger
3cab3acd60,	,Sam,	,Tue Aug 5 02:14:10 2014,	,FIX: stop logging way too much information,	,FIX-stop-logging-way-too-much-information
b11b5cb61b,	,Sam,	,Tue Aug 5 02:37:56 2014,	,SECURITY: rebake old user profiles,	,SECURITY-rebake-old-user-profiles
b075b9937f,	,Jens Maier,	,Tue Aug 5 11:39:40 2014,	,Fix: messages imported in wrong order,	,Fix-messages-imported-in-wrong-order
fccd9f78bd,	,Robin Ward,	,Tue Aug 5 11:54:29 2014,	,Merge pull request #2619 from jcowhigjr/patch-1,	,Merge-pull-request-2619-from-jcowhigjr-patch-1
72e099afaa,	,Robin Ward,	,Tue Aug 5 11:55:24 2014,	,Merge pull request #2618 from martykube/phpbb_import_category_name_too_long,	,Merge-pull-request-2618-from-martykube-phpbb_import_category_name_too_long
8b79e0f6de,	,Robin Ward,	,Tue Aug 5 11:55:40 2014,	,Merge pull request #2620 from Elberet/smf2-import,	,Merge-pull-request-2620-from-Elberet-smf2-import
4cd8abc905,	,Arpit Jalan,	,Fri Aug 1 07:06:31 2014,	,FEATURE: dynamically load invites,	,FEATURE-dynamically-load-invites
06c681b0de,	,Robin Ward,	,Tue Aug 5 12:54:06 2014,	,Merge pull request #2617 from techAPJ/patch-2,	,Merge-pull-request-2617-from-techAPJ-patch-2
d29822e4cb,	,Robin Ward,	,Tue Aug 5 16:01:49 2014,	,TWEAK: Sum new and unread in the site map category list,	,TWEAK-Sum-new-and-unread-in-the-site-map-category-list
4366ae43d6,	,Robin Ward,	,Tue Aug 5 16:26:28 2014,	,FIX: Clicking on "view latest topics" in a forum with few topics was broken.,	,FIX-Clicking-on-view-latest-topics-in-a-forum-with-few-topics-was
c2ed765396,	,Robin Ward,	,Tue Aug 5 17:09:18 2014,	,FIX: Category logos were improperly sized on mobile,	,FIX-Category-logos-were-improperly-sized-on-mobile
3330f5907c,	,Régis Hanol,	,Tue Aug 5 17:36:37 2014,	,FEATURE: restructure notification HTML layout,	,FEATURE-restructure-notification-HTML-layout
9dc96d117f,	,Jeff Atwood,	,Tue Aug 5 19:03:32 2014,	,add Building Your Community section to Quick Start,	,add-Building-Your-Community-section-to-Quick-Start
b573b3227e,	,Sam,	,Tue Aug 5 20:00:43 2014,	,FIX: catch specific exception,	,FIX-catch-specific-exception
70b5dfc4fa,	,Sam,	,Tue Aug 5 20:23:07 2014,	,FIX: don't maintain list ordering when grabbing topics, trust server,	,FIX-don-t-maintain-list-ordering-when-grabbing-topics-trust-server
0b01310c84,	,Sam,	,Tue Aug 5 20:51:39 2014,	,FIX: system badges where created under id 100,	,FIX-system-badges-where-created-under-id-100
df30cb43ec,	,Sam,	,Tue Aug 5 23:24:55 2014,	,FIX: reverse insert order when grabbing new topics,	,FIX-reverse-insert-order-when-grabbing-new-topics
c3b96d720f,	,Kris Aubuchon,	,Tue Aug 5 23:31:28 2014,	,making menu accessible on mobile when in desktop mode,	,making-menu-accessible-on-mobile-when-in-desktop-mode
4e73e27cdb,	,Sam,	,Tue Aug 5 23:37:02 2014,	,Merge pull request #2623 from awesomerobot/master,	,Merge-pull-request-2623-from-awesomerobot-master
bc48094d9a,	,Sam,	,Tue Aug 5 23:58:45 2014,	,Merge pull request #2622 from gschlager/fix_memstats,	,Merge-pull-request-2622-from-gschlager-fix_memstats
cbc71e693e,	,Sam,	,Wed Aug 6 01:00:51 2014,	,FIX: base keyboard shortcuts on touch vs no touch.,	,FIX-base-keyboard-shortcuts-on-touch-vs-no-touch
bbcb6ba3f1,	,Sam,	,Wed Aug 6 01:03:51 2014,	,Always show toggle in mobile theme,	,Always-show-toggle-in-mobile-theme
ce942fe324,	,Sam,	,Wed Aug 6 02:16:29 2014,	,FIX: never cache ajax GET requests unless specified,	,FIX-never-cache-ajax-GET-requests-unless-specified
33cfbb5c33,	,Sam,	,Wed Aug 6 02:26:59 2014,	,By should never appear in translation file like this,	,By-should-never-appear-in-translation-file-like-this
33eca10860,	,Jeff Atwood,	,Wed Aug 6 02:31:42 2014,	,admins don't need to be told to click buttons yo,	,admins-don-t-need-to-be-told-to-click-buttons-yo
b3926efebc,	,Arpit Jalan,	,Wed Aug 6 04:32:00 2014,	,convert space to plus for invite email parameter,	,convert-space-to-plus-for-invite-email-parameter
f8c99a35d0,	,Eyal Levin,	,Wed Aug 6 08:27:15 2014,	,Enable RTL direction in emails.,	,Enable-RTL-direction-in-emails
562d2e0c86,	,Régis Hanol,	,Wed Aug 6 08:50:48 2014,	,TEMP: comment out logster ignore patterns,	,TEMP-comment-out-logster-ignore-patterns
38696e5a30,	,Kris Aubuchon,	,Wed Aug 6 09:31:13 2014,	,bettering support for dark ez-themes,	,bettering-support-for-dark-ez-themes
8b4ce5df77,	,Régis Hanol,	,Wed Aug 6 10:08:38 2014,	,Merge pull request #2627 from awesomerobot/master,	,Merge-pull-request-2627-from-awesomerobot-master
262d4b2fa6,	,Arpit Jalan,	,Wed Aug 6 11:06:06 2014,	,add test for email parameter fix,	,add-test-for-email-parameter-fix
4bd6261fcc,	,Régis Hanol,	,Wed Aug 6 11:19:52 2014,	,Merge pull request #2624 from techAPJ/patch-2,	,Merge-pull-request-2624-from-techAPJ-patch-2
